test_date,PC_type,Strike,Spot_t,Premium_t,Tau_t,Moneyness_t,Delta_t,IV_t,IR_t,DividendYield_t,Volume_t,Quantity_t,Spot_th,option_value,option_return,M_floor,Return_t,Cluster,BuyPremium_t,SellPremium_th,BuySpot_t,SellSpot_th,M_group,steps_ahead,R_t,RF_t,ER_t
2022-07-30,-1,21000,24369.5466666667,658.7985,27,0.861883143851021,0.0137408263437612,0.774385,0.0234,0,3283651.322,134.6,21597.93,0,-1,0.86,-0.13811685614897895,0,658.7985,0,24369.5466666667,21597.93,"(-0.5,-0.1]",27,-0.7013319064686497,5.431492389358361e-4,-0.7018750557075856
2022-09-03,-1,10000,19932.215,34.855,27,0.501710633954527,3.0140378809079e-4,1.23525,0.0285,0,23990.718,1.2,19598.86,0,-1,0.5,-0.498289366045473,1,34.855,0,19932.215,19598.86,"(-0.5,-0.1]",27,-0.8554383684430672,5.431492389358361e-4,-0.855981517682003
2022-09-03,-1,12000,19856.6025,76.91,27,0.604345921795431,0.00129742829319937,1.072425,0.0285,0,290639.251,14.6,19598.86,0,-1,0.6,-0.395654078204569,1,76.91,0,19856.6025,19598.86,"(-0.5,-0.1]",27,-0.7523376654148225,5.431492389358361e-4,-0.7528808146537583
2022-09-03,-1,15000,19804.0933333333,248.607777777778,27,0.757427186533576,0.00583049438540914,0.883255555555556,0.0285,0,439581.205,22.2,19598.86,0,-1,0.75,-0.242572813466424,1,248.607777777778,0,19804.0933333333,19598.86,"(-0.5,-0.1]",27,-0.6861336060983357,5.431492389358361e-4,-0.6866767553372716
2022-09-03,-1,16000,19831.6309090909,340.704545454546,27,0.806803260953291,0.00966557245843219,0.810790909090909,0.0285,0,619910.582,31.3,19598.86,0,-1,0.8,-0.19319673904670895,1,340.704545454546,0,19831.6309090909,19598.86,"(-0.5,-0.1]",27,-0.6441805900286705,5.431492389358361e-4,-0.6447237392676063
2022-09-03,-1,17000,19813.9961538462,498.393846153846,27,0.857981907975069,0.01376716069807,0.758584615384615,0.0285,0,410001.475,20.7,19598.86,0,-1,0.85,-0.142018092024931,1,498.393846153846,0,19813.9961538462,19598.86,"(-0.5,-0.1]",27,-0.6501180731635502,5.431492389358361e-4,-0.650661222402486
2019-11-30,-1,7000,7619.3,243.511428571429,27,0.918839910854332,0.0361937745711397,0.632442857142857,0.0156,0,229919.519,30.4,7194.4,0,-1,0.91,-0.08116008914566797,1,243.511428571429,0,7619.3,7194.4,"(-0.1,0.15]",27,-0.4985534579549604,6.245589479418889e-4,-0.4991780169029023
2019-11-30,-1,7500,7650.70428571429,423.595714285714,27,0.980415865225511,0.0411864459232486,0.615842857142857,0.0156,0,62127.151,8.1,7194.4,305.60000000000036,-0.2785573845681685,0.98,-0.01958413477448894,1,423.595714285714,305.60000000000036,7650.70428571429,7194.4,"(-0.1,0.15]",27,-0.18517540930993676,6.245589479418889e-4,-0.18579996825787864
2019-11-30,-1,8000,7732.585,650.49,27,1.03458510676197,0.0440457059143611,0.609525,0.0156,0,40993.015,5.3,7194.4,805.6000000000004,0.23845101385109735,1.03,0.03458510676197002,1,650.49,805.6000000000004,7732.585,7194.4,"(-0.1,0.15]",27,0.13258832553165337,6.245589479418889e-4,0.13196376658371148
2020-03-28,-1,6000,6221.23925925926,612.156666666667,27,0.964521637227389,0.00265897923721161,1.07027407407407,3e-4,0,499691.546,80.4,7477.6,0,-1,0.96,-0.03547836277261096,0,612.156666666667,0,6221.23925925926,7477.6,"(-0.1,0.15]",27,-0.968374708615714,6.245589479418889e-4,-0.9689992675636558
2020-03-28,-1,6500,6207.98428571429,882.202857142857,27,1.04708913395813,0.00365842967526999,1.04044285714286,3e-4,0,81095.288,13,7477.6,0,-1,1.04,0.04708913395813008,0,882.202857142857,0,6207.98428571429,7477.6,"(-0.1,0.15]",27,-0.9697692115150497,6.245589479418889e-4,-0.9703937704629916
2020-05-30,-1,9000,9507.2895,427.6245,27,0.946700055961787,0.0384741149742721,0.67113,0.0014,0,798076.276,84,9240.85,0,-1,0.94,-0.05329994403821303,1,427.6245,0,9507.2895,9240.85,"(-0.1,0.15]",27,-0.5518912650842595,6.245589479418889e-4,-0.5525158240322013
2020-05-30,-1,9500,9519.60705882353,631.692352941177,27,0.998023441117787,0.0452285550760697,0.64765294117647,0.0014,0,2713583.6,286.4,9240.85,259.14999999999964,-0.5897528301658392,0.99,-0.00197655888221304,1,631.692352941177,259.14999999999964,9519.60705882353,9240.85,"(-0.1,0.15]",27,-0.3625794095506379,6.245589479418889e-4,-0.3632039684985798
2020-05-30,-1,10000,9567.32666666667,888.033333333333,27,1.04533775716296,0.0470457074346032,0.646855555555556,0.0014,0,80216.172,8.4,9240.85,759.1499999999996,-0.14513344093690184,1.04,0.04533775716296007,1,888.033333333333,759.1499999999996,9567.32666666667,9240.85,"(-0.1,0.15]",27,-0.10779380311771948,6.245589479418889e-4,-0.10841836206566137
2020-07-04,-1,8500,9120.75794117647,224.256764705882,27,0.931951235039876,0.0884007674449634,0.504241176470588,0.0014,0,3275857.368,358.8,11114.93,0,-1,0.93,-0.06804876496012402,1,224.256764705882,0,9120.75794117647,11114.93,"(-0.1,0.15]",27,-0.046548878948847475,6.245589479418889e-4,-0.047173437896789364
2020-07-04,-1,8750,9083.35,296.731666666667,27,0.963304956434829,0.105211621806359,0.470733333333333,0.0014,0,159788.544,17.6,11114.93,0,-1,0.96,-0.03669504356517095,1,296.731666666667,0,9083.35,11114.93,"(-0.1,0.15]",27,-0.06626115103456279,6.245589479418889e-4,-0.06688570998250468
