test_date,PC_type,Strike,Spot_t,Premium_t,Tau_t,Moneyness_t,Delta_t,IV_t,IR_t,DividendYield_t,Volume_t,Quantity_t,Spot_th,option_value,option_return,M_floor,Return_t,Cluster,BuyPremium_t,SellPremium_th,BuySpot_t,SellSpot_th,M_group,steps_ahead,R_t,RF_t,ER_t
2019-11-30,-1,4500,7468.44,14.94,27,0.602535469254624,0.00337400611940741,0.972,0.0156,0,11202.66,1.5,7194.4,0,-1,0.6,-0.397464530745376,1,14.94,0,7468.44,7194.4,"(-0.5,-0.1]",27,-0.39524616086742503,5.49615124894709e-4,-0.39579577599231974
2019-11-30,-1,5000,7728.93856578003,30.9200798701604,27,0.646920998913302,0.00392116272515997,0.957061524088944,0.0156,0,77289.19,10,7194.4,0,-1,0.64,-0.353079001086698,1,30.9200798701604,0,7728.93856578003,7194.4,"(-0.5,-0.1]",27,-0.5392450900655236,5.49615124894709e-4,-0.5397947051904183
2019-11-30,-1,5500,7536.39,37.68,27,0.729792380702166,0.0142298180036778,0.7727,0.0156,0,1507.278,0.2,7194.4,0,-1,0.72,-0.270207619297834,1,37.68,0,7536.39,7194.4,"(-0.5,-0.1]",27,-0.2935828552617012,5.49615124894709e-4,-0.2941324703865959
2019-11-30,-1,6000,7749.80566922991,61.9907004794978,27,0.774253464901315,0.0187135173345726,0.732820506383961,0.0156,0,271229.009,35,7194.4,0,-1,0.77,-0.22574653509868503,1,61.9907004794978,0,7749.80566922991,7194.4,"(-0.5,-0.1]",27,-0.3496541632505588,5.49615124894709e-4,-0.3502037783754535
2019-11-30,-1,6500,7530.55804760282,143.577041480033,27,0.863194362273945,0.0286078526351703,0.669109812964359,0.0156,0,268074.04,35.6,7194.4,0,-1,0.86,-0.13680563772605503,1,143.577041480033,0,7530.55804760282,7194.4,"(-0.5,-0.1]",27,-0.4267116324860879,5.49615124894709e-4,-0.4272612476109826
2020-03-28,-1,3500,6168.16545479294,71.1110158676206,27,0.567470470072173,3.6980404908362e-5,1.49761035050277,3e-4,0,2264787.452,367.2,7477.6,0,-1,0.56,-0.432529529927827,0,71.1110158676206,0,6168.16545479294,7477.6,"(-0.5,-0.1]",27,-0.9961238001409052,5.49615124894709e-4,-0.9966734152657999
2020-03-28,-1,4000,6214.72016726423,121.532652311148,27,0.643634804683716,7.83092928388958e-5,1.4334266081371,3e-4,0,54689.398,8.8,7477.6,0,-1,0.64,-0.35636519531628397,0,121.532652311148,0,6214.72016726423,7477.6,"(-0.5,-0.1]",27,-0.9952010422988571,5.49615124894709e-4,-0.9957506574237518
2020-03-28,-1,4500,6220.2323327657,180.885908527762,27,0.72346598932324,3.0645092507817e-4,1.30002017221292,3e-4,0,1063629.82,171,7477.6,0,-1,0.72,-0.27653401067676,0,180.885908527762,0,6220.2323327657,7477.6,"(-0.5,-0.1]",27,-0.9874638051578919,5.49615124894709e-4,-0.9880134202827866
2020-03-28,-1,5000,6269.52013135901,266.619833506406,27,0.797520409894452,8.2101499835719e-4,1.19787202695595,3e-4,0,2412477.444,384.8,7477.6,0,-1,0.79,-0.20247959010554795,0,266.619833506406,0,6269.52013135901,7477.6,"(-0.5,-0.1]",27,-0.9774099977070715,5.49615124894709e-4,-0.9779596128319662
2020-03-28,-1,5500,6240.56255696381,410.591085872406,27,0.881378849111322,0.00162518206784,1.12459072540202,3e-4,0,592821.124,95,7477.6,0,-1,0.88,-0.11862115088867796,0,410.591085872406,0,6240.56255696381,7477.6,"(-0.5,-0.1]",27,-0.9711159868716779,5.49615124894709e-4,-0.9716656019965726
